,,,,,,,
"COUNTY
_CODE","
COUNTY_NAME",CONST_ CODE,"
CONSTITUENCY_NAME",CAW_ CODE,"
CAW_NAME","
VOTERS",NO. OF POLLING STATIONS
41,SIAYA,237,RARIEDA,1181,EAST ASEMBO,19161,35
41,SIAYA,237,RARIEDA,1182,WEST ASEMBO,19070,40
41,SIAYA,237,RARIEDA,1183,NORTH UYOMA,11514,24
41,SIAYA,237,RARIEDA,1184,SOUTH UYOMA,10157,19
41,SIAYA,237,RARIEDA,1185,WEST UYOMA,15877,33
42,KISUMU,238,KISUMU EAST,1186,KAJULU,23247,41
42,KISUMU,238,KISUMU EAST,1187,KOLWA EAST,13269,25
42,KISUMU,238,KISUMU EAST,1188,MANYATTA 'B',13387,20
42,KISUMU,238,KISUMU EAST,1189,NYALENDA 'A',12026,20
42,KISUMU,238,KISUMU EAST,1190,KOLWA CENTRAL,19609,35
42,KISUMU,239,KISUMU WEST,1191,SOUTH WEST KISUMU,13928,27
42,KISUMU,239,KISUMU WEST,1192,CENTRAL KISUMU,19758,34
42,KISUMU,239,KISUMU WEST,1193,KISUMU NORTH,15826,30
42,KISUMU,239,KISUMU WEST,1194,WEST KISUMU,12540,27
42,KISUMU,239,KISUMU WEST,1195,NORTH WEST KISUMU,12387,24
42,KISUMU,240,KISUMU CENTRAL,1196,RAILWAYS,22952,39
42,KISUMU,240,KISUMU CENTRAL,1197,MIGOSI,16654,27
42,KISUMU,240,KISUMU CENTRAL,1198,SHAURIMOYO KALOLENI,16479,28
42,KISUMU,240,KISUMU CENTRAL,1199,MARKET MILIMANI,28992,48
42,KISUMU,240,KISUMU CENTRAL,1200,KONDELE,20252,31
,,,,,,,
42,KISUMU,240,KISUMU CENTRAL,1201,NYALENDA B,14694,23
42,KISUMU,241,SEME,1202,WEST SEME,15764,34
42,KISUMU,241,SEME,1203,CENTRAL SEME,12899,26
42,KISUMU,241,SEME,1204,EAST SEME,11996,26
42,KISUMU,241,SEME,1205,NORTH SEME,12896,25
42,KISUMU,242,NYANDO,1206,EAST KANO/WAWIDHI,9040,20
42,KISUMU,242,NYANDO,1207,AWASI/ONJIKO,15568,33
42,KISUMU,242,NYANDO,1208,AHERO,16679,34
42,KISUMU,242,NYANDO,1209,KABONYO/KANYAGWAL,11252,25
42,KISUMU,242,NYANDO,1210,KOBURA,19141,36
42,KISUMU,243,MUHORONI,1211,MIWANI,9344,18
42,KISUMU,243,MUHORONI,1212,OMBEYI,11825,24
42,KISUMU,243,MUHORONI,1213,MASOGO/NYANG'OMA,15774,33
42,KISUMU,243,MUHORONI,1214,CHEMELIL,14692,30
42,KISUMU,243,MUHORONI,1215,MUHORONI/KORU,17456,37
42,KISUMU,244,NYAKACH,1216,SOUTH WEST NYAKACH,8770,20
42,KISUMU,244,NYAKACH,1217,NORTH NYAKACH,19080,41
42,KISUMU,244,NYAKACH,1218,CENTRAL NYAKACH,12390,25
42,KISUMU,244,NYAKACH,1219,WEST NYAKACH,13246,28
42,KISUMU,244,NYAKACH,1220,SOUTH EAST NYAKACH,15398,33
43,HOMA BAY,245,KASIPUL,1221,WEST KASIPUL,12138,27
43,HOMA BAY,245,KASIPUL,1222,SOUTH KASIPUL,12297,23
43,HOMA BAY,245,KASIPUL,1223,CENTRAL KASIPUL,12985,26
43,HOMA BAY,245,KASIPUL,1224,EAST KAMAGAK,7728,16
43,HOMA BAY,245,KASIPUL,1225,WEST KAMAGAK,12196,21
43,HOMA BAY,246,KABONDO KASIPUL,1226,KABONDO EAST,14100,29
43,HOMA BAY,246,KABONDO KASIPUL,1227,KABONDO WEST,13772,31
43,HOMA BAY,246,KABONDO KASIPUL,1228,KOKWANYO/KAKELO,12705,27
,,,,,,,
43,HOMA BAY,246,KABONDO KASIPUL,1229,KOJWACH,8855,18
43,HOMA BAY,247,KARACHUONYO,1230,WEST KARACHUONYO,10537,27
43,HOMA BAY,247,KARACHUONYO,1231,NORTH KARACHUONYO,12572,27
43,HOMA BAY,247,KARACHUONYO,1232,CENTRAL,11092,24
43,HOMA BAY,247,KARACHUONYO,1233,KANYALUO,9829,23
43,HOMA BAY,247,KARACHUONYO,1234,KIBIRI,10465,23
43,HOMA BAY,247,KARACHUONYO,1235,WANGCHIENG,17537,34
43,HOMA BAY,247,KARACHUONYO,1236,KENDU BAY TOWN,11972,26
43,HOMA BAY,248,RANGWE,1237,WEST GEM,10743,24
43,HOMA BAY,248,RANGWE,1238,EAST GEM,11592,23
43,HOMA BAY,248,RANGWE,1239,KAGAN,14273,35
43,HOMA BAY,248,RANGWE,1240,KOCHIA,15908,36
43,HOMA BAY,249,HOMA BAY TOWN,1241,HOMA BAY CENTRAL,18299,37
43,HOMA BAY,249,HOMA BAY TOWN,1242,HOMA BAY ARUJO,11219,21
43,HOMA BAY,249,HOMA BAY TOWN,1243,HOMA BAY WEST,7273,16
43,HOMA BAY,249,HOMA BAY TOWN,1244,HOMA BAY EAST,13779,31
43,HOMA BAY,250,NDHIWA,1245,KWABWAI,14207,32
43,HOMA BAY,250,NDHIWA,1246,KANYADOTO,8009,19
43,HOMA BAY,250,NDHIWA,1247,KANYIKELA,4624,9
43,HOMA BAY,250,NDHIWA,1248,KABUOCH NORTH,17303,40
43,HOMA BAY,250,NDHIWA,1249,KABUOCH SOUTH/PALA,12233,25
43,HOMA BAY,250,NDHIWA,1250,KANYAMWA KOLOGI,11817,27
43,HOMA BAY,250,NDHIWA,1251,KANYAMWA KOSEWE,16863,33
43,HOMA BAY,251,SUBA NORTH,1252,MFANGANO ISLAND,9080,30
43,HOMA BAY,251,SUBA NORTH,1253,RUSINGA ISLAND,11969,26
43,HOMA BAY,251,SUBA NORTH,1254,KASGUNGA,10934,26
43,HOMA BAY,251,SUBA NORTH,1255,GEMBE,8677,25
43,HOMA BAY,251,SUBA NORTH,1256,LAMBWE,10794,32
,,,,,,,
43,HOMA BAY,252,SUBA SOUTH,1257,GWASSI SOUTH,15581,38
43,HOMA BAY,252,SUBA SOUTH,1258,GWASSI NORTH,13003,30
43,HOMA BAY,252,SUBA SOUTH,1259,KAKSINGRI WEST,11826,29
43,HOMA BAY,252,SUBA SOUTH,1260,RUMA-KAKSINGRI,6089,16
44,MIGORI,253,RONGO,1261,NORTH KAMAGAMBO,8463,16
44,MIGORI,253,RONGO,1262,CENTRAL KAMAGAMBO,15127,27
44,MIGORI,253,RONGO,1263,EAST KAMAGAMBO,13547,29
44,MIGORI,253,RONGO,1264,SOUTH KAMAGAMBO,11275,25
44,MIGORI,254,AWENDO,1265,NORTH SAKWA,10041,22
44,MIGORI,254,AWENDO,1266,SOUTH SAKWA,15270,34
44,MIGORI,254,AWENDO,1267,WEST SAKWA,9954,19
44,MIGORI,254,AWENDO,1268,CENTRAL SAKWA,13028,26
44,MIGORI,255,SUNA EAST,1269,GOD JOPE,8738,19
44,MIGORI,255,SUNA EAST,1270,SUNA CENTRAL,15859,30
44,MIGORI,255,SUNA EAST,1271,KAKRAO,14464,31
44,MIGORI,255,SUNA EAST,1272,KWA,7473,15
44,MIGORI,256,SUNA WEST,1273,WIGA,11413,23
44,MIGORI,256,SUNA WEST,1274,WASWETA II,9174,16
44,MIGORI,256,SUNA WEST,1275,RAGANA-ORUBA,16663,29
44,MIGORI,256,SUNA WEST,1276,WASIMBETE,8780,20
44,MIGORI,257,URIRI,1277,WEST KANYAMKAGO,12126,25
44,MIGORI,257,URIRI,1278,NORTH KANYAMKAGO,12970,32
44,MIGORI,257,URIRI,1279,CENTRAL KANYAMKAGO,7930,16
44,MIGORI,257,URIRI,1280,SOUTH KANYAMKAGO,13109,26
44,MIGORI,257,URIRI,1281,EAST KANYAMKAGO,5541,11
44,MIGORI,258,NYATIKE,1282,KACHIEN'G,8659,19
44,MIGORI,258,NYATIKE,1283,KANYASA,6595,18
44,MIGORI,258,NYATIKE,1284,NORTH KADEM,12974,29
,,,,,,,
44,MIGORI,258,NYATIKE,1285,MACALDER/KANYARWANDA,10880,25
44,MIGORI,258,NYATIKE,1286,KALER,4307,8
44,MIGORI,258,NYATIKE,1287,GOT KACHOLA,9276,21
44,MIGORI,258,NYATIKE,1288,MUHURU,8786,18
44,MIGORI,259,KURIA WEST,1289,BUKIRA EAST,7043,14
44,MIGORI,259,KURIA WEST,1290,BUKIRA CENTRL/IKEREGE,6520,14
44,MIGORI,259,KURIA WEST,1291,ISIBANIA,7579,15
44,MIGORI,259,KURIA WEST,1292,MAKERERO,4747,11
44,MIGORI,259,KURIA WEST,1293,MASABA,7737,21
44,MIGORI,259,KURIA WEST,1294,TAGARE,8262,19
44,MIGORI,259,KURIA WEST,1295,NYAMOSENSE/KOMOSOKO,9169,23
44,MIGORI,260,KURIA EAST,1296,GOKEHARAKA/GETAMBWEGA,6530,16
44,MIGORI,260,KURIA EAST,1297,NTIMARU WEST,7272,15
44,MIGORI,260,KURIA EAST,1298,NTIMARU EAST,4803,9
44,MIGORI,260,KURIA EAST,1299,NYABASI EAST,7271,18
44,MIGORI,260,KURIA EAST,1300,NYABASI WEST,9278,22
45,KISII,261,BONCHARI,1301,BOMARIBA,9039,18
45,KISII,261,BONCHARI,1302,BOGIAKUMU,14338,26
45,KISII,261,BONCHARI,1303,BOMORENDA,14532,29
45,KISII,261,BONCHARI,1304,RIANA,14715,29
45,KISII,262,SOUTH MUGIRANGO,1305,TABAKA,14349,30
45,KISII,262,SOUTH MUGIRANGO,1306,BOIKANG'A,8689,19
45,KISII,262,SOUTH MUGIRANGO,1307,BOGETENGA,11864,27
45,KISII,262,SOUTH MUGIRANGO,1308,BORABU / CHITAGO,15919,33
45,KISII,262,SOUTH MUGIRANGO,1309,MOTICHO,9922,20
45,KISII,262,SOUTH MUGIRANGO,1310,GETENGA,6602,15
45,KISII,263,BOMACHOGE BORABU,1311,BOMBABA BORABU,10798,22
45,KISII,263,BOMACHOGE BORABU,1312,BOOCHI BORABU,7560,16
,,,,,,,
45,KISII,263,BOMACHOGE BORABU,1313,BOKIMONGE,15618,35
45,KISII,263,BOMACHOGE BORABU,1314,MAGENCHE,15105,32
45,KISII,264,BOBASI,1315,MASIGE WEST,9354,19
45,KISII,264,BOBASI,1316,MASIGE EAST,9732,20
45,KISII,264,BOBASI,1317,BASI CENTRAL,10786,22
45,KISII,264,BOBASI,1318,NYACHEKI,14297,31
45,KISII,264,BOBASI,1319,BASI BOGETAORIO,14860,32
45,KISII,264,BOBASI,1320,BOBASI CHACHE,11105,23
45,KISII,264,BOBASI,1321,SAMETA/MOKWERERO,9995,19
45,KISII,264,BOBASI,1322,BOBASI BOITANGARE,9181,18
45,KISII,265,BOMACHOGE CHACHE,1323,MAJOGE BASI,11185,24
45,KISII,265,BOMACHOGE CHACHE,1324,BOOCHI/TENDERE,15614,34
45,KISII,265,BOMACHOGE CHACHE,1325,BOSOTI/SENGERA,14946,31
45,KISII,266,NYARIBARI MASABA,1326,ICHUNI,14468,30
45,KISII,266,NYARIBARI MASABA,1327,NYAMASIBI,10111,22
45,KISII,266,NYARIBARI MASABA,1328,MASIMBA,12057,28
45,KISII,266,NYARIBARI MASABA,1329,GESUSU,12242,30
45,KISII,266,NYARIBARI MASABA,1330,KIAMOKAMA,10186,22
45,KISII,267,NYARIBARI CHACHE,1331,BOBARACHO,16714,31
45,KISII,267,NYARIBARI CHACHE,1332,KISII CENTRAL,21964,36
45,KISII,267,NYARIBARI CHACHE,1333,KEUMBU,8570,18
45,KISII,267,NYARIBARI CHACHE,1334,KIOGORO,8912,19
45,KISII,267,NYARIBARI CHACHE,1335,BIRONGO,10187,20
45,KISII,267,NYARIBARI CHACHE,1336,IBENO,11382,25
45,KISII,268,KITUTU CHACHE NORTH,1337,MONYERERO,13892,29
45,KISII,268,KITUTU CHACHE NORTH,1338,SENSI,13849,32
45,KISII,268,KITUTU CHACHE NORTH,1339,MARANI,13291,28
45,KISII,268,KITUTU CHACHE NORTH,1340,KEGOGI,9633,17
,,,,,,,
45,KISII,269,KITUTU CHACHE SOUTH,1341,BOGUSERO,10951,23
45,KISII,269,KITUTU CHACHE SOUTH,1342,BOGEKA,6865,17
45,KISII,269,KITUTU CHACHE SOUTH,1343,NYAKOE,10939,20
45,KISII,269,KITUTU CHACHE SOUTH,1344,KITUTU CENTRAL,21942,38
45,KISII,269,KITUTU CHACHE SOUTH,1345,NYATIEKO,8320,17
46,NYAMIRA,270,KITUTU MASABA,1346,RIGOMA,17341,35
46,NYAMIRA,270,KITUTU MASABA,1347,GACHUBA,14153,28
46,NYAMIRA,270,KITUTU MASABA,1348,KEMERA,16332,31
46,NYAMIRA,270,KITUTU MASABA,1349,MAGOMBO,12194,25
46,NYAMIRA,270,KITUTU MASABA,1350,MANGA,15803,31
46,NYAMIRA,270,KITUTU MASABA,1351,GESIMA,17423,37
46,NYAMIRA,271,WEST MUGIRANGO,1352,NYAMAIYA,14547,27
46,NYAMIRA,271,WEST MUGIRANGO,1353,BOGICHORA,19430,38
46,NYAMIRA,271,WEST MUGIRANGO,1354,BOSAMARO,17074,36
46,NYAMIRA,271,WEST MUGIRANGO,1355,BONYAMATUTA,13559,26
46,NYAMIRA,271,WEST MUGIRANGO,1356,TOWNSHIP,11782,20
46,NYAMIRA,272,NORTH MUGIRANGO,1357,ITIBO,11945,24
46,NYAMIRA,272,NORTH MUGIRANGO,1358,BOMWAGAMO,7963,17
46,NYAMIRA,272,NORTH MUGIRANGO,1359,BOKEIRA,11963,24
46,NYAMIRA,272,NORTH MUGIRANGO,1360,MAGWAGWA,10044,21
46,NYAMIRA,272,NORTH MUGIRANGO,1361,EKERENYO,12391,25
46,NYAMIRA,273,BORABU,1362,MEKENENE,10021,21
46,NYAMIRA,273,BORABU,1363,KIABONYORU,20190,36
46,NYAMIRA,273,BORABU,1364,NYANSIONGO,12200,24
46,NYAMIRA,273,BORABU,1365,ESISE,12498,27
47,NAIROBI CITY,274,WESTLANDS,1366,KITISURU,27676,43
47,NAIROBI CITY,274,WESTLANDS,1367,PARKLANDS/HIGHRIDGE,34898,53
47,NAIROBI CITY,274,WESTLANDS,1368,KARURA,29432,44
,,,,,,,
47,NAIROBI CITY,274,WESTLANDS,1369,KANGEMI,30660,45
47,NAIROBI CITY,274,WESTLANDS,1370,MOUNTAIN VIEW,30052,45
47,NAIROBI CITY,275,DAGORETTI NORTH,1371,KILIMANI,36414,54
47,NAIROBI CITY,275,DAGORETTI NORTH,1372,KAWANGWARE,25885,39
47,NAIROBI CITY,275,DAGORETTI NORTH,1373,GATINA,31039,46
47,NAIROBI CITY,275,DAGORETTI NORTH,1374,KILELESHWA,24916,37
47,NAIROBI CITY,275,DAGORETTI NORTH,1375,KABIRO,28960,44
47,NAIROBI CITY,276,DAGORETTI SOUTH,1376,MUTU-INI,12663,21
47,NAIROBI CITY,276,DAGORETTI SOUTH,1377,NGANDO,22133,34
47,NAIROBI CITY,276,DAGORETTI SOUTH,1378,RIRUTA,35917,54
47,NAIROBI CITY,276,DAGORETTI SOUTH,1379,UTHIRU/RUTHIMITU,19214,31
47,NAIROBI CITY,276,DAGORETTI SOUTH,1380,WAITHAKA,17312,28
47,NAIROBI CITY,277,LANGATA,1381,KAREN,32515,49
47,NAIROBI CITY,277,LANGATA,1382,NAIROBI WEST,16611,24
47,NAIROBI CITY,277,LANGATA,1383,MUGUMU-INI,35133,54
47,NAIROBI CITY,277,LANGATA,1384,SOUTH C,26960,41
47,NAIROBI CITY,277,LANGATA,1385,NYAYO HIGHRISE,21353,32
47,NAIROBI CITY,278,KIBRA,1386,LAINI SABA,17393,25
47,NAIROBI CITY,278,KIBRA,1387,LINDI,16625,24
47,NAIROBI CITY,278,KIBRA,1388,MAKINA,25583,40
47,NAIROBI CITY,278,KIBRA,1389,WOODLEY/KENYATTA GOLF COURSE,28019,44
47,NAIROBI CITY,278,KIBRA,1390,SARANGOMBE,30656,47
47,NAIROBI CITY,279,ROYSAMBU,1391,GITHURAI,35693,52
47,NAIROBI CITY,279,ROYSAMBU,1392,KAHAWA WEST,35302,54
47,NAIROBI CITY,279,ROYSAMBU,1393,ZIMMERMAN,29766,44
47,NAIROBI CITY,279,ROYSAMBU,1394,ROYSAMBU,30501,46
47,NAIROBI CITY,279,ROYSAMBU,1395,KAHAWA,16320,25
47,NAIROBI CITY,280,KASARANI,1396,CLAY CITY,34039,51
,,,,,,,
47,NAIROBI CITY,280,KASARANI,1397,MWIKI,26636,39
47,NAIROBI CITY,280,KASARANI,1398,KASARANI,26144,39
47,NAIROBI CITY,280,KASARANI,1399,NJIRU,24494,37
47,NAIROBI CITY,280,KASARANI,1400,RUAI,35388,56
47,NAIROBI CITY,281,RUARAKA,1401,BABA DOGO,27739,41
47,NAIROBI CITY,281,RUARAKA,1402,UTALII,26056,39
47,NAIROBI CITY,281,RUARAKA,1403,MATHARE NORTH,27768,41
47,NAIROBI CITY,281,RUARAKA,1404,LUCKY SUMMER,17622,27
47,NAIROBI CITY,281,RUARAKA,1405,KOROGOCHO,17116,27
47,NAIROBI CITY,282,EMBAKASI SOUTH,1406,IMARA DAIMA,35279,52
47,NAIROBI CITY,282,EMBAKASI SOUTH,1407,KWA NJENGA,23852,35
47,NAIROBI CITY,282,EMBAKASI SOUTH,1408,KWA REUBEN,29706,44
47,NAIROBI CITY,282,EMBAKASI SOUTH,1409,PIPELINE,35966,53
47,NAIROBI CITY,282,EMBAKASI SOUTH,1410,KWARE,25511,37
47,NAIROBI CITY,283,EMBAKASI NORTH,1411,KARIOBANGI NORTH,22789,36
47,NAIROBI CITY,283,EMBAKASI NORTH,1412,DANDORA AREA I,18216,27
47,NAIROBI CITY,283,EMBAKASI NORTH,1413,DANDORA AREA II,18747,28
47,NAIROBI CITY,283,EMBAKASI NORTH,1414,DANDORA AREA III,19572,29
47,NAIROBI CITY,283,EMBAKASI NORTH,1415,DANDORA AREA IV,24929,37
47,NAIROBI CITY,284,EMBAKASI CENTRAL,1416,KAYOLE NORTH,25095,36
47,NAIROBI CITY,284,EMBAKASI CENTRAL,1417,KAYOLE CENTRAL,25438,37
47,NAIROBI CITY,284,EMBAKASI CENTRAL,1418,KAYOLE SOUTH,36777,54
47,NAIROBI CITY,284,EMBAKASI CENTRAL,1419,KOMAROCK,29841,44
47,NAIROBI CITY,284,EMBAKASI CENTRAL,1420,MATOPENI/SPRING VALLEY,14840,22
47,NAIROBI CITY,285,EMBAKASI EAST,1421,UPPER SAVANNAH,26555,39
47,NAIROBI CITY,285,EMBAKASI EAST,1422,LOWER SAVANNAH,28355,41
47,NAIROBI CITY,285,EMBAKASI EAST,1423,EMBAKASI,43128,64
47,NAIROBI CITY,285,EMBAKASI EAST,1424,UTAWALA,22812,34
,,,,,,,
47,NAIROBI CITY,285,EMBAKASI EAST,1425,MIHANGO,19890,29
47,NAIROBI CITY,286,EMBAKASI WEST,1426,UMOJA I,36281,52
47,NAIROBI CITY,286,EMBAKASI WEST,1427,UMOJA II,36682,55
47,NAIROBI CITY,286,EMBAKASI WEST,1428,MOWLEM,18410,27
47,NAIROBI CITY,286,EMBAKASI WEST,1429,KARIOBANGI SOUTH,35309,53
47,NAIROBI CITY,287,MAKADARA,1430,MARINGO/HAMZA,39183,61
47,NAIROBI CITY,287,MAKADARA,1431,VIWANDANI,23935,36
47,NAIROBI CITY,287,MAKADARA,1432,HARAMBEE,35515,54
47,NAIROBI CITY,287,MAKADARA,1433,MAKONGENI,27415,41
47,NAIROBI CITY,288,KAMUKUNJI,1434,PUMWANI,37690,58
47,NAIROBI CITY,288,KAMUKUNJI,1435,EASTLEIGH NORTH,27019,40
47,NAIROBI CITY,288,KAMUKUNJI,1436,EASTLEIGH SOUTH,26140,39
47,NAIROBI CITY,288,KAMUKUNJI,1437,AIRBASE,12890,19
47,NAIROBI CITY,288,KAMUKUNJI,1438,CALIFORNIA,16527,25
47,NAIROBI CITY,289,STAREHE,1439,NAIROBI CENTRAL,51584,78
47,NAIROBI CITY,289,STAREHE,1440,NGARA,27086,42
47,NAIROBI CITY,289,STAREHE,1441,PANGANI,17666,27
47,NAIROBI CITY,289,STAREHE,1442,ZIWANI/KARIOKOR,16599,25
47,NAIROBI CITY,289,STAREHE,1443,LANDIMAWE,19593,30
47,NAIROBI CITY,289,STAREHE,1444,NAIROBI SOUTH,33869,51
47,NAIROBI CITY,290,MATHARE,1445,HOSPITAL,11208,17
47,NAIROBI CITY,290,MATHARE,1446,MABATINI,18855,28
47,NAIROBI CITY,290,MATHARE,1447,HURUMA,22632,33
47,NAIROBI CITY,290,MATHARE,1448,NGEI,22693,33
47,NAIROBI CITY,290,MATHARE,1449,MLANGO KUBWA,21612,32
47,NAIROBI CITY,290,MATHARE,1450,KIAMAIKO,18559,28
48,DIASPORA,291,DIASPORA,5000,TANZANIA,5528,103
48,DIASPORA,291,DIASPORA,5001,UGANDA,1377,3
,,,,,,,
48,DIASPORA,291,DIASPORA,5002,RWANDA,1184,2
48,DIASPORA,291,DIASPORA,5003,BURUNDI,875,2
48,DIASPORA,291,DIASPORA,5004,SOUTH AFRICA,164,1
49,PRISONS,292,PRISONS,1451,PRISONS,793,2
